Timestamp (s),filtered_x,filtered_y,filtered_z
0,0.0022657010597076,-0.0026818501046878,0.0008692893963158
0.1,0.0011891552738098,-0.00585423195371093,0.00124736783161803
0.2,0.000117896422631833,-0.00881302368935053,0.00287158751392953
0.3,0.00268905280946113,-0.00842246326102713,0.00300986480893017
0.4,-0.00125247277139419,-0.0080453207311318,0.0024672251916243
0.5,0.00291575995749603,-0.00919058979782393,0.00274341650049387
0.6,0.0036572975606033,-0.0108146789064293,0.00324169409969397
0.7,0.00505000794104277,-0.0148927321772484,0.00388060578546707
0.8,0.000778909531895534,-0.0131868243046619,0.00351928286400777
0.9,0.0032404800768432,-0.0103369795917386,0.0040753899550319
1,0.00259433505271563,-0.0120451897959459,0.00337583272646027
1.1,0.00190746148769973,-0.00999344290739513,0.00479565814347377
1.2,0.0035050747920352,-0.00820000464141267,0.0102223181712408
1.3,0.00170992641421957,-0.0048361603647015,0.0143489175148315
1.4,0.0014304071633612,-0.0029346265246527,0.0156813845591998
1.5,-0.00292687183748417,0.00262131915538107,0.0148707291410142
1.6,-0.000763714633108834,-0.0003892599644627,0.00939874114245477
1.7,-0.0013946064293209,-0.0064963782245286,0.0054596213278202
1.8,0.00129256041210507,-0.0105007324058063,0.0061044307687212
1.9,0.00525204426564123,-0.0131430078022702,0.00790185920904573
2,0.0127624159473759,-0.0213541330488063,0.0070222268246111
2.1,0.0115402421376705,-0.0150448111547349,0.00490023538199023
2.2,0.0160019963749247,-0.0190288923010679,0.0025856708358163
2.3,0.0159261221525974,-0.0186496008167805,0.00173665036938143
2.4,0.0157120148186193,-0.0227144330201455,0.00386874135648513
2.5,0.00938642135713923,-0.0206905287623355,0.0059916701244997
2.6,0.00525225294186177,-0.021160190324959,0.00643155407723623
2.7,0.0026003160491668,-0.0178284878234232,0.00535114647108527
2.8,0.000567033844636466,-0.0193330551554826,0.00472004075035507
2.9,-0.000629142040236867,-0.0183123218226302,0.00516166704405213
3,-0.00350251193760023,-0.0182740060785671,0.0061280644781019
3.1,-0.0036866284996459,-0.0179981995140487,0.00590460951567173
3.2,-0.00609079952966523,-0.0170616952613029,0.00454023346334249
3.3,-0.00943579519687957,-0.0159526814993526,0.0044204401977
3.4,-0.0100919062904548,-0.015431233330201,0.0037396003364133
3.5,-0.00999534934359007,-0.0129716586250413,0.00223549755612333
3.6,-0.0072768608077356,-0.0137284889787466,-0.000996974153167
3.7,-0.00802274053879597,-0.0136276480593751,-0.00412163685036377
