Timestamp (s),filtered_x,filtered_y,filtered_z
0,-0.0129006241822683,-0.0193231928996966,-0.0101401681394546
0.1,0.0017035295437497,-0.0197371556289753,0.0032462929271194
0.2,0.000241492562935365,-0.013925483525988,0.0139519537428494
0.3,0.00183187631171683,-0.00947538280031753,0.0220358307721638
0.4,0.0046798161083445,0.00131220997111577,0.0276467887465121
0.5,0.00729373077307393,0.00425253789817053,0.0276321164744602
0.6,0.00636764591589463,0.0087186118849556,0.0276710712912202
0.7,0.00404456217127817,0.0111158751701488,0.0282709740974677
0.8,0.00160634633453653,0.0150988252664714,0.0265497890905697
0.9,0.000495819659180967,0.0170950325735909,0.0238644582638535
1,-0.009050543670597,0.0152974479162329,0.020473969235166
1.1,-0.0024926238811039,0.0131184552030563,0.0166702116185915
1.2,-0.0075586270145071,0.00576830406971703,0.0121109025747572
1.3,0.0011894007724611,-0.00912995821372277,0.0082978602406697
1.4,-0.00208568087675993,-0.00643407804610763,0.00335466136242247
1.5,-0.000553873322707733,-0.00264934530177603,0.0000460652753168
1.6,0.0019101052495046,-0.000583585309113967,0.000957110709848267
1.7,-0.0065973116970765,0.00460346034205337,0.0027584753832985
1.8,-0.0162107483877798,0.0044001354306345,0.0036389201785992
1.9,-0.0195071867774516,0.00566546372250517,0.00527257216809223
2,-0.0162491588003614,0.00485002607042203,0.00605294120009243
2.1,-0.0183238770717881,0.0077123550241176,0.00694259838729931
2.2,-0.02240830624305,0.0072970688210879,0.00638077543145453
2.3,-0.0163158066440087,0.0015608180037493,0.002640033494254
2.4,-0.0146138594059821,0.0103854618976279,0.0009403108723845
2.5,-0.00833064046747383,0.00884181204236863,0.000786685032314529
2.6,-0.0078013044970115,0.00987722966161257,0.0010463408988032
2.7,-0.0052758440404943,0.0102571315975594,0.0029324937687636
2.8,-0.00507679570022843,0.00904525712680927,0.0038138058313889
2.9,-0.0103024171682065,0.00834947128424157,0.005219531016356
3,-0.0007126327271637,0.0081687074450989,0.00585368656171617
3.1,0.00206325769893477,0.00677692099312463,0.00909879545696507
3.2,0.000522925542345166,0.00689959286910713,0.0104748107136067
3.3,-0.000356342857785733,0.00682095478869163,0.0120950886544866
3.4,-0.0008080094876677,0.00583237922776893,0.01367746032286
3.5,0.00150998406766253,0.0053686748658586,0.0158189680294999
3.6,-0.000150264743871167,0.0056086831994819,0.0180269144396688
3.7,0.0017162870752286,0.006450494896253,0.0196727207151161
3.8,0.00447015605823833,0.00463165292512697,0.0204649216154502
3.9,0.0045023023351269,0.00497698737942883,0.0202690074529285
4,0.00321296050917143,0.00624354915048487,0.0194180621350775
4.1,0.00262481566743867,0.00288078946311273,0.018312426103256
4.2,0.00482040059312283,-0.00155993441013397,0.0172308307350963
4.3,0.00274687227469887,0.000479422243161533,0.0167013305340229
4.4,0.00316014534936847,-0.0016681756167512,0.0162283020844015
4.5,0.0040576383245017,-0.00359362644093027,0.0157257545895407
4.6,0.00509557558376773,-0.000532550867127967,0.0155507492781652
4.7,0.00521990237786307,0.00219889070929427,0.0152797244435881
4.8,0.004732034796026,0.00136549479968963,0.0148324718541616
4.9,0.00394149059405816,0.0014825230277547,0.0141577105634091
5,0.00409899309853023,0.00170054980535627,0.0134180433573826
5.1,0.0029403050322987,0.00430191321043647,0.0126097223811095
