Axis,Mean,Variance,Skewness,Kurtosis,Zero_Crossing_Rate,Energy
X,-0.00681867504610782,0.0007224639173181839,-6.109081588446886,44.90625403699789,[0.00976562],0.02773009640629829
Y,-0.016411397940431182,0.002449392602681074,-7.520695083649036,65.67328847181551,[0.00341797],0.05214140950377409
Z,-0.046406492145462615,0.0029152421655357415,-1.9718570292434054,5.670222476883151,[0.00048828],0.07119553833480455
