Axis,Mean,Variance,Skewness,Kurtosis,Zero_Crossing_Rate,Energy
X,-0.018671638435512134,0.00766797898968686,1.6195558704107134,6.949770307311729,[0.00878906],0.08953551849156487
Y,-0.06117128647011273,0.004919861848301476,-1.3545419523875217,1.0577841363942353,[0.00292969],0.09306872802778639
Z,0.01405608099735195,0.001469408579755048,-0.6343434458473935,4.630076419428722,[0.00537109],0.04082869080388406
