Axis,Mean,Variance,Skewness,Kurtosis,Zero_Crossing_Rate,Energy
X,0.014495624833907534,0.00016250318773280295,1.296351223598248,0.9775305737196933,[0.00146484],0.0193035314659831
Y,-0.027268115205719323,0.00016792571572837574,-0.16657022515189887,-0.9365459031666745,[0.],0.03019065786962512
Z,0.0142613356449594,5.915434273972455e-05,0.26176463517656523,-0.948456546500223,[0.],0.01620308727119354
