Axis,Mean,Variance,Skewness,Kurtosis,Zero_Crossing_Rate,Energy
X,-0.00011660348979591835,5.624464172647025e-06,-0.06303865518548708,0.4258022691925025,[0.00585938],0.002374460053671068
Y,-0.001824328163265306,2.2412480383260668e-05,1.3555160628099587,2.491024430511583,[0.00292969],0.005073524773817867
Z,0.009075576632653062,5.248636970606192e-05,0.7175102777907406,-1.1647804714947598,[0.],0.011612599231921344
