Axis,Mean,Variance,Skewness,Kurtosis,Zero_Crossing_Rate,Energy
X,0.0104194413828522,0.00028954279149800575,0.2549881396944154,0.1933085786064357,[0.00244141],0.01995263266410472
Y,-0.009405086135116989,0.00015586395253224344,0.3760444101112822,2.1615880563589682,[0.00244141],0.01563072607850362
Z,-0.0005192448838463343,6.385322279809027e-05,0.318940478787897,-0.3399977407880699,[0.00195312],0.008007673697615986
