Timestamp (s),X,Y,Z
0,-0.017715454,-0.0015869141,-0.006164551
0.1,-0.012390137,-0.027160645,-0.002960205
0.2,0.009979248,0.011184692,0.0023651123
0.3,0.0014648438,0.0069274902,-0.0050964355
0.4,0.0121154785,0.023971558,-0.002960205
0.5,0.00039672852,0.015457153,-0.007232666
0.6,-0.001739502,0.0069274902,0.0012969971
0.7,-0.001739502,-0.0026550293,-0.006164551
0.8,-0.015579224,0.014389038,-0.0040283203
0.9,-0.025161743,0.038879395,-0.006164551
1,-0.005996704,0.022903442,0.0023651123
1.1,-0.023040771,0.0037384033,0.00022888184
1.2,-0.0113220215,0.011184692,0.0023651123
1.3,-0.039016724,-0.007980347,-0.0008392334
1.4,0.01637268,-0.031417847,0.00982666
1.5,-0.004928589,-0.021835327,0.004486084
1.6,-0.021972656,-0.023971558,0.0034332275
1.7,0.033416748,-0.031417847,0.0012969971
1.8,0.008926392,-0.010116577,0.00022888184
1.9,0.064315796,-0.025024414,0.0023651123
2,-0.001739502,0.009063721,0.00022888184
2.1,0.0036010742,-0.022903442,-0.002960205
2.2,-0.012390137,0.01864624,-0.0018920898
2.3,-0.027297974,0.029296875,-0.006164551
2.4,0.01637268,0.0037384033,-0.0040283203
2.5,-0.021972656,0.06977844,-0.008285522
2.6,-0.005996704,0.01651001,-0.0040283203
2.7,0.027023315,0.010131836,0.00022888184
2.8,0.007858276,0.002670288,-0.0040283203
2.9,-0.008117676,0.031433105,-0.009353638
3,-0.03794861,0.037826538,0.00022888184
3.1,-0.0027923584,0.025039673,-0.006164551
3.2,0.002532959,0.0069274902,-0.0050964355
3.3,0.027023315,-0.019699097,-0.002960205
3.4,-0.0027923584,0.02078247,-0.0008392334
3.5,0.009979248,0.0016021729,-0.0018920898
3.6,-0.021972656,-0.0005340576,0.0023651123
3.7,-0.009185791,-0.0154418945,-0.0018920898
3.8,-0.023040771,0.045272827,-0.0008392334
3.9,0.006790161,0.009063721,0.008758545
4,-0.10505676,0.027175903,0.00982666
4.1,-0.020904541,0.050598145,-0.0018920898
4.2,-0.004928589,0.06764221,-0.002960205
4.3,-0.01878357,0.023971558,0.0023651123
4.4,-0.03475952,0.015457153,0.0034332275
4.5,-0.03048706,0.043151855,0.0034332275
4.6,0.011047363,-0.0015869141,-0.0040283203
4.7,-0.009185791,-0.01651001,0.0034332275
4.8,0.006790161,0.012252808,-0.002960205
4.9,-0.004928589,-0.0015869141,0.0023651123
5,0.006790161,-0.007980347,0.00022888184
5.1,0.023834229,-0.010116577,0.0023651123
5.2,0.02809143,-0.0047912598,-0.008285522
5.3,-0.060317993,0.10600281,0.005554199
5.4,0.083496094,-0.08148193,-0.002960205
5.5,0.025970459,-0.0015869141,0.00022888184
5.6,-0.04966736,0.049545288,0.0034332275
5.7,-0.043273926,0.12411499,-0.006164551
5.8,-0.015579224,-0.0026550293,-0.008285522
5.9,-0.03262329,-0.010116577,0.005554199
6,0.005722046,-0.025024414,0.0066223145
6.1,0.011047363,-0.012252808,-0.0008392334
6.2,-0.004928589,-0.013305664,0.0023651123
6.3,0.008926392,-0.0154418945,-0.0008392334
6.4,0.009979248,0.0047912598,0.00022888184
6.5,-0.029434204,-0.025024414,0.008758545
6.6,-0.008117676,0.0037384033,0.004486084
6.7,-0.050735474,0.085754395,0.00022888184
6.8,-0.04966736,0.08895874,0.0076904297
6.9,-0.04647827,0.09428406,-0.0050964355
7,0.023834229,0.048477173,-0.008285522
7.1,0.025970459,-0.01651001,-0.002960205
7.2,0.014251709,0.01651001,-0.0050964355
7.3,-0.0027923584,-0.021835327,-0.006164551
7.4,-0.025161743,0.02078247,-0.0018920898
7.5,-0.001739502,-0.013305664,0.005554199
7.6,-0.005996704,-0.0026550293,0.0034332275
7.7,0.006790161,0.01651001,-0.0040283203
7.8,-0.012390137,0.02822876,-0.006164551
7.9,0.00039672852,0.0016021729,-0.002960205
8,0.011047363,0.01651001,0.00022888184
8.1,-0.013442993,0.017578125,-0.0008392334
8.2,0.009979248,0.011184692,-0.0018920898
8.3,-0.016647339,0.02078247,0.00022888184
8.4,-0.0070648193,0.013320923,-0.0008392334
8.5,-0.013442993,0.02078247,-0.0040283203
8.6,-0.0006713867,0.0005340576,0.0023651123
8.7,-0.0113220215,0.012252808,-0.0008392334
8.8,0.019577026,-0.0037231445,-0.0008392334
8.9,-0.004928589,0.0079956055,0.0012969971
9,-0.017715454,0.03036499,0.00022888184
9.1,-0.004928589,0.021835327,0.0066223145
9.2,0.008926392,0.009063721,0.0034332275
