filtered_x,filtered_y,filtered_z
0.0013039340944736863,0.003592754538835101,0.005354452685817401
0.0003487174668688971,0.0012278335735134839,0.004090737856332734
-0.0013637947078945817,0.0024513808932255963,0.00467121574710178
-0.002241025899896481,0.0017788001260047113,0.003929836573212919
-0.0006846458740087944,0.0003250847732106316,0.004314402751122173
-0.00016167541378094474,-0.001175467026571106,0.003874359469627397
-0.0005369951325729632,-0.0027054684072708346,0.004610539730631847
-0.0002931846458603239,-0.004911013790746011,0.004636665321497555
-0.0005718177415652904,-0.005694466185086076,0.0050099974610791805
-0.00058473507406441,-0.005900237160767964,0.005521616008832448
-0.00020904982918646797,-0.005394380491773915,0.0044954051633476
0.00019203946762792734,-0.004264028913549028,0.004346455308530247
0.0006139784800857882,-0.004042241918849144,0.0038116196128667084
0.0005963021134543544,-0.004079349750106928,0.0036561692596152793
0.0004385185375231984,-0.003827692214713654,0.003378804676375359
0.00016749738506980516,-0.0026730231220879457,0.0026027858389934683
0.00030525767965941357,-0.0014016955009984032,0.002357396578862207
0.0001894539741339982,-0.0011029494633293846,0.0021390008167759345
0.0006503894303652414,-0.0010041655366422786,0.0021687439016940166
0.00031403630164705766,-0.0016130351836284081,0.0023561791959430776
0.00011200402022595,-0.00139624442372695,0.002525957914543689
0.00017274344264108107,-0.0017862899144239204,0.0022403140210007612
0.0006499711812685315,-0.0034556179044240645,0.0016038431120344193
0.0009983169713706163,-0.0035926171040640063,0.0021001169597498234
-0.0004121747680416604,-0.0025069302652357727,0.0024704128758365968
0.004162139600125094,-0.00475479871423257,0.0034795542044248
0.0014855154732163296,-0.005350625934408909,0.0042139566848008155
0.0010952246345522683,-0.0052829251825010585,0.0048193160671410745
-0.0025760047407989498,-0.005445378737314574,0.0056091198488744925
-0.004878079530510178,-0.0057066688350577805,0.00638308652513229
-0.005092610274547269,-0.00803394423294215,0.00791994431221514
-0.005053959120228738,-0.008127928695825522,0.009362422272871032
-0.00438517304859846,-0.006118697732476329,0.011285207285683323
-0.0022973192006137838,-0.006492625732433359,0.013161522213152537
-0.003195902104919853,-0.006056984274746254,0.015406100128885873
0.0007786613890859318,-0.003586560726742127,0.01789694358972235
-0.004476859777192386,-0.0030448498751923622,0.01950703571654249
0.0009203902335743527,0.0017098241779709331,0.021999500508513015
0.005476087428141732,0.00028462220814874086,0.023338850316787577
0.00405793878836633,0.0068866128226780735,0.02302108200076198
-0.00026962210044128177,0.015550651862369747,0.021353219679594835
-0.0007349101896476168,0.009914297622867215,0.018960640300647966
0.005364893551649502,-0.0016443353257154306,0.017461816869542485
-0.0016036520411773043,0.004825721167550561,0.01705497499147896
-0.0026384979585834497,-0.002814407623394302,0.017546042761215706
0.0016003558833784064,-0.010157030933500562,0.01806551534699197
0.0029522928653901003,-0.002209128925372266,0.019483673472393093
0.002395298919212731,0.006321362230585078,0.01989375848077541
0.0012061617782139877,0.003092779288105985,0.01921294240122872
-0.0002813540195192631,0.003249097257553964,0.01752544045850892
0.0012675408925947565,0.0028578073828489114,0.015472656331152171
-0.001061014918611425,0.0013926385175063473,0.013673835968677578
-0.010715441497414858,0.004855295610952022,0.014869582654543611
0.005628627799938436,-0.00013434398762669428,0.015334014912822274
-0.00615640109254475,-0.007642024220399667,0.015612478566024667
-0.005610843531971048,-0.009983813700205473,0.015630675302779323
-0.00681294593758248,-0.011032099364220026,0.014762966132138455
-0.00894973213518585,-0.00881782281092117,0.014614231370411991
-0.00993591949973018,-0.007576542542793633,0.014069935492246274
-0.009428759015998638,-0.007599595820241053,0.012732790912850095
-0.004491483272303226,-0.009552492227134387,0.01139869667398582
-0.006194185024177559,-0.007363800272424489,0.011915182574804999
-0.00757901911101987,-0.007180630059970647,0.012682381897341
-0.007814502661670292,-0.006871623369726884,0.012562621885332305
-0.008971152915187332,-0.005903331212344952,0.012483585545177589
