filtered_x,filtered_y,filtered_z
-0.016104972822556157,-0.0014426504933055153,-0.005604142367351205
-0.014335900619977922,-0.013690025979349674,-0.0043450514343041395
-0.006490879932157103,-0.0056644662675174925,-0.0021800894126025924
-0.004549738353772543,-0.0025921159603406996,-0.00289165769196909
-0.0012799957230021281,0.0026197200415622748,-0.0029051067852068103
-0.001004861353074737,0.004726219690055997,-0.0036152177547683615
-0.0011084706497376832,0.005036673638193426,-0.002922428527423032
-0.0011865157954459083,0.004085373712593617,-0.0033234100645067226
-0.002771802014672062,0.005220271799194829,-0.0034010524696911314
-0.004995077930517769,0.008562554747143274,-0.003675462291938402
-0.005085636226951747,0.009859132740207865,-0.003129326202638049
-0.006575893397029554,0.009351118679067651,-0.0028505984917401887
-0.006940032077151592,0.009491796502022622,-0.0024504318712029417
-0.009228464882173186,0.008245289335378273,-0.0023354848733713137
-0.007521410285505691,0.005600597486198379,-0.0015245271835110726
-0.007359103360355907,0.0038831476307494943,-0.0011482714712797066
-0.008221294189671489,0.002239736727163614,-0.0008779657834731623
-0.0058978264506878795,0.00036159102554840224,-0.0007565994600947256
-0.005113002392746823,-0.00019314434731150943,-0.0007044260901772389
-0.0016158545195571637,-0.0014439023017163558,-0.0005498125882675792
-0.0016217952137752285,-0.0009390592044648297,-0.0005123998931517486
-0.0013818884222272197,-0.0019479690942873018,-0.0006248371422949008
-0.0018663399060850805,-0.0010416582416461918,-0.0006806064525635343
-0.00294069196513527,0.00023998435891812238,-0.0009122741108232582
-0.00215609626951546,0.00038210580967269184,-0.0010388618673162222
-0.00293153598326894,0.003097646461126245,-0.0013224301624886992
-0.003047245865025828,0.003603962261986843,-0.001424577329022322
-0.0019505857162369726,0.003842030950394003,-0.0013642763992706161
-0.0016045348781643781,0.0038006925523494787,-0.0014582622919439262
-0.0018270920177211167,0.004744905269126587,-0.0017280510467767847
-0.003023975891194199,0.005841062765695995,-0.0016632082177793614
-0.0030165257070346387,0.0064586032679945175,-0.0018079979420784409
-0.002843063522815701,0.0064732594308044246,-0.0019107857848382535
