filtered_x,filtered_y,filtered_z
0.003384679895132771,0.02183395984885592,0.002316563742309615
0.002528551213589331,0.0005509969525749926,0.0009009140459254219
0.0018801262539716898,-0.0018470871431000165,0.003495170856397552
0.000509243893827219,-0.0007337096954779638,0.0035247335816242036
9.198670569723303e-05,-0.0013112602780547967,0.0006147698483839506
0.0020849570126534422,-0.00047765124491292886,0.0005814951767050858
-0.00038907663631772586,0.0035773842482018704,0.0011579989892592933
-0.00027679177014922063,0.0029424448488187165,0.0011978363371476974
-0.004881622074130014,0.011833521638523085,0.0001734590454558402
0.004222897726393505,0.0007735277508545031,0.00040926779316006947
0.0011909525359379267,0.0007560156506389424,0.00040951366725826656
-0.0001908225917199725,0.0047206206122025985,0.0012937103762862964
-0.0029156314272568854,0.008898432459370442,0.0010633336799721143
-0.00023867615210460122,0.005645510631830803,0.0009406629143987916
0.0004507826446836637,0.003958613998139582,0.0009054114386597558
-0.0003453991926470521,0.004281051948842846,0.0005411664995928108
-0.00042044834073967126,0.0029310562497538244,0.000533545004397652
-0.0020326494919935692,0.0012544467837216971,0.0007643204217831688
-0.0016721857868745443,0.001162183242688299,0.0015914663895717435
0.0002628060596650322,-0.004769148349534703,0.001854094682178398
7.056630497615421e-05,-0.005279725491357301,0.002450476302609755
-0.003040446933248597,-0.006820986920233464,0.0021122279177313848
-0.0057901044014602885,-0.00457343113494928,0.0017560411935228092
-0.009888839103676153,0.0029347287657887937,0.0013395734659611862
0.00044399331825040883,-0.0028731349546434297,0.0005233210019816935
-0.005389037598597672,-0.0008619601620799911,-0.0007313421906419258
-0.014857524130969878,-0.006437534772292357,-0.0008488906674197482
-0.014063590707285134,-0.0015973211070988485,-0.0022792519829978237
-0.01835956953072142,-0.009074233550538968,-0.004063047136133914
-0.013419192741521592,-0.01129243181930693,-0.005766317378169966
-0.013557504265542154,-0.021311853923065983,-0.005808837545761403
-0.01625721673835496,-0.02238933797839834,-0.004786137175137437
-0.020361159010457708,-0.018075184880861402,-0.004689953534722303
-0.028244501113553117,-0.014820001562518462,-0.0045673092541471
-0.030167721575277504,-0.01414328143126804,-0.006122734125037343
-0.03023502972402964,-0.011598500914326198,-0.007593531753367938
-0.023796353127547614,-0.01584054253353596,-0.011383794342302179
-0.023626050339820376,-0.01635493675608227,-0.013896939409029339
-0.02703479615977947,-0.013901141457831098,-0.017169676017741345
-0.03253890466903703,-0.012935270095629217,-0.019277680496598667
-0.03928338338193314,-0.014746132658275552,-0.018964198792597066
-0.04242754142676213,-0.013345899199152822,-0.018718471750434774
-0.0391474512196287,-0.012454075948189435,-0.019609406180005676
-0.04065465286504408,-0.012524912711793165,-0.020127751696174038
-0.03480401244612154,-0.01573623737368919,-0.021151792992528576
-0.03536729498224333,-0.017973244807449624,-0.02186126393941811
-0.035834863919909435,-0.015372494891811236,-0.02302563532592018
-0.028318689983772665,-0.016086513737254452,-0.0225498579909355
-0.03011549131616638,-0.015814407195270618,-0.02237325048343676
-0.02996037793829019,-0.01764215699871588,-0.023466346702926758
-0.02536344246258524,-0.017097814633916172,-0.023253586219323125
-0.026223011920897415,-0.017018111151932712,-0.023226560385410717
-0.026024011157129153,-0.01626340992537018,-0.023572184495557463
-0.023679969561760023,-0.016353478593909374,-0.023474820137403755
-0.0230499396035607,-0.018263483598362388,-0.0227662811804043
-0.024801799796193107,-0.017309101809176594,-0.020766211809420846
-0.021738834242455433,-0.020813304578122985,-0.019018646336943026
