0.027267456,-0.0099487305,-0.0056915283
-0.010009766,0.014556885,-0.0024871826
-0.012145996,0.020935059,0.0017700195
-0.003616333,0.023071289,-0.004623413
0.043258667,0.011352539,-0.0035552979
-0.028121948,0.049697876,-0.0078125
-0.019592285,0.035858154,-0.0099487305
-0.02279663,0.023071289,-0.004623413
0.0017089844,-0.018478394,0.00390625
-0.0068206787,-0.030197144,0.0060272217
0.031539917,-0.034454346,0.00390625
0.011291504,-0.004623413,-0.0035552979
6.4086914E-4,-0.016342163,-0.0024871826
-0.025985718,0.018814087,-0.0024871826
-0.0025482178,-0.013153076,7.019043E-4
-0.024917603,0.010284424,0.0049591064
0.012359619,-0.012084961,0.0028381348
-0.0014953613,-0.016342163,0.0017700195
-0.0025482178,-0.013153076,-3.6621094E-4
-0.029190063,0.029464722,0.0060272217
0.03579712,-0.008880615,-0.0035552979
0.0027770996,0.0028381348,-0.0035552979
0.05177307,-0.017410278,-0.004623413
0.0059661865,-0.0067596436,-3.6621094E-4
-0.013198853,0.0049591064,-3.6621094E-4
0.0048980713,-0.0024871826,-0.0024871826
0.015563965,-3.6621094E-4,0.0049591064
-0.0046844482,-0.0024871826,0.00390625
0.027267456,-0.018478394,-3.6621094E-4
-4.272461E-4,-0.008880615,0.0060272217
-0.019592285,-0.0014343262,0.0049591064
-0.029190063,0.010284424,0.0028381348
0.0017089844,0.0060272217,-0.0024871826
-0.00894165,-0.0056915283,-3.6621094E-4
0.010223389,0.023071289,0.00390625
-4.272461E-4,-0.014205933,-0.0056915283
-0.025985718,0.008163452,-0.0024871826
-4.272461E-4,0.0017700195,0.00390625
0.02407837,-0.013153076,-3.6621094E-4
-0.003616333,-0.024871826,0.00390625
-0.0057525635,-0.018478394,0.0017700195
-0.019592285,0.018814087,0.0017700195
-0.012145996,-0.017410278,0.00390625
-0.035583496,0.047576904,0.0028381348
0.12954712,-0.1015625,0.0060272217
0.030471802,-0.05256653,-3.6621094E-4
0.0059661865,-0.041915894,-0.004623413
0.025146484,-0.0024871826,0.007095337
-0.03451538,0.05290222,0.0060272217
0.008102417,0.0038909912,-3.6621094E-4
0.017684937,0.010284424,0.0049591064
0.010223389,0.0049591064,-0.0024871826
0.048583984,-0.032318115,-3.6621094E-4
-0.024917603,0.0049591064,0.0028381348
-0.033447266,0.026275635,0.0017700195
-0.00894165,-0.039779663,0.0028381348
0.032608032,-0.008880615,-0.0056915283
-0.038772583,0.051834106,0.0049591064
-0.012145996,-0.011016846,0.010299683
-0.0025482178,-3.6621094E-4,0.010299683
-0.011077881,-0.007827759,0.00390625
0.009170532,-0.025924683,0.00390625
-0.0046844482,-0.015274048,-0.0035552979
-0.024917603,0.014556885,-3.6621094E-4
-0.011077881,0.0028381348,7.019043E-4
0.038986206,-0.025924683,-0.0035552979
-0.02279663,-0.017410278,0.0049591064
0.038986206,-0.0546875,-0.0035552979
-0.07392883,0.071014404,-3.6621094E-4
-0.0398407,0.03904724,7.019043E-4
0.06562805,-0.08451843,0.0017700195
0.016616821,-0.007827759,-0.0035552979
0.01449585,-0.026992798,-3.6621094E-4
0.019821167,-0.0067596436,0.0017700195
0.0048980713,-0.012084961,-0.0067596436
-0.011077881,0.0017700195,0.00390625
0.0048980713,0.016677856,0.0028381348
0.0027770996,7.019043E-4,-0.0024871826
0.05923462,-0.0035552979,-0.004623413
0.015563965,-0.008880615,7.019043E-4
0.0048980713,0.02520752,-0.0014190674
-0.035583496,0.040115356,7.019043E-4
0.0017089844,-0.014205933,0.0049591064
0.013427734,-0.03338623,-3.6621094E-4
-0.0398407,0.047576904,-0.0024871826
-0.011077881,0.019882202,-3.6621094E-4
-0.016403198,0.024139404,0.0028381348
-0.017471313,0.014556885,-3.6621094E-4
0.008102417,0.0017700195,0.0049591064
-0.013198853,7.019043E-4,0.0049591064
-0.00894165,0.0028381348,0.007095337
0.017684937,-0.253891,-0.0014190674
-0.010009766,0.015609741,0.0049591064
-0.0057525635,-0.012084961,-0.0014190674
0.009170532,-0.011016846,-3.6621094E-4
-0.017471313,0.0038909912,-0.004623413
-0.012145996,0.011352539,7.019043E-4
-4.272461E-4,-0.018478394,-0.0014190674
0.0070343018,-0.022735596,7.019043E-4
0.04005432,-0.022735596,-0.0014190674
0.17854309,-0.2826538,-0.0056915283
