filtered_x,filtered_y,filtered_z
-0.1140387400341815,0.026480958618812556,-0.09335613032290614
-0.10881671286713508,-0.030092152701415423,-0.12062598567064586
-0.035815196339889305,-0.030234334741641708,-0.11312150840917926
0.01873173585828975,0.004004359645261885,-0.09108286265607338
0.03642627833902071,-0.002143196573016976,-0.07057771374309907
0.032589842344388706,-0.015539999371736932,-0.05661795771546132
0.04605967196151976,-0.018855319151788178,-0.021950156277676637
0.025903441312781068,-0.03215677816085201,-0.012173533753771799
0.03997475908559929,-0.031156056089861234,-0.02578065356448682
0.024500683758445514,-0.039027586102135345,-0.02135854655269215
0.00612944013351107,-0.047505420668266234,-0.019947589672465658
0.0001609796416023688,-0.0453887612039483,-0.010457618614252522
-0.009149109160838009,-0.03934488276213426,-0.007725953844233097
-0.009085321495398901,-0.03149660844120034,-0.005456952470845513
-0.030552847395830883,-0.023689639466599015,0.00041939169086250856
-0.021355136225989245,-0.01104735152814699,0.001833547544324326
-0.0227824702745197,-0.009494404763760986,0.004653913090109784
-0.025657803593065884,-0.011203101633087851,0.00674851601338809
-0.01999934270739217,-0.006417343395883327,0.01071151669610433
-0.019300943203485615,-0.008973236099975456,0.006501959904321847
-0.012782154724985319,-0.006989376098484271,-0.0004847069434482298
-0.006702801159428735,-0.005966730073628126,0.0011327963371546112
-0.016897473016732105,-0.010329503123580323,0.0065490310197357515
-0.017027429663274675,-0.003802280982987456,0.014399525500398932
-0.018445771976440768,0.0020358679712086086,0.01925028320184409
-0.020756592889813123,0.002137120923473758,0.014978947713123015
-0.022496568838465004,0.0012661477186619871,0.019383954806576544
-0.022637728619443048,-0.0008256535749100709,0.016913541117040815
-0.0215290100043321,-0.000971479330967759,0.012994862095520608
-0.025188756261490534,0.0007849439242508323,0.013992492680497237
-0.021415588106849757,0.0019708553353096105,0.013091003844586854
-0.014413413864239244,-0.002775382028871483,-0.0019749471564043056
-0.006562543349815247,-0.0018115211712774085,-0.0064218172374580565
-0.0019501363335986087,-0.00087080588867554,-0.009899483611924763
0.000984763526783266,-0.005974257604612979,-0.01627227778248703
0.0007794267626850104,-0.0051461417264970334,-0.019993825638622276
-0.014727447581441792,-0.00939627944759436,-0.015008168801114555
-0.01478392865768864,-0.012667376585942225,-0.016362749617926102
-0.02180757976422891,-0.021973323936718806,-0.01459289643137562
0.018391118169086187,0.0031826799931702655,-0.0022433258032757315
-0.018449588958468315,-0.033401923756013085,-0.011836918111584736
-0.019156285513427452,-0.04487628511795577,-0.02945841418665792
-0.008732686217851162,-0.029787206870107837,-0.03138871087978396
-0.03703756920758745,-0.027137525128566972,-0.008405725163663655
-0.045662671238803784,-0.049146128390551005,-0.00034609025062755545
-0.034780815891526526,-0.041684322117576854,0.0005156374780862968
-0.03577604571603762,-0.037847191430631894,-0.001176414508774252
-0.03547102585293572,-0.028458611242415843,0.0008850815013008899
-0.032888759225603276,-0.02488346110090804,0.0016272077573466727
-0.024023481742081427,-0.028173601769305598,-0.006131486160667984
-0.015900240301325835,-0.029058940970288532,-0.0065749188105162434
-0.014386156335622714,-0.02593554130695324,-0.004403266473161773
-0.007964849190194937,-0.024303048960461305,-0.0028134013892078726
-0.004893110589180034,-0.0279156075947595,0.001173446143304717
-0.004578633173721574,-0.032949288127248504,0.002689271004140162
-0.004441885104996034,-0.034343092003522965,0.0035263236601627956
-0.003692215628976935,-0.034228166357579436,0.005694112987843393
-0.0013229619152432667,-0.03214788705162426,-0.00037040828876644134
0.0014699073273398305,-0.028993883352987842,-0.005657383254958434
0.004648055316801741,-0.029437285532732754,-0.0095708960990477
-9.250283789218917e-05,-0.031231771959759368,-0.010300377584089929
-0.002242286931788662,-0.03129607701005815,-0.010814927522622232
-0.0013041098212510935,-0.031035175674768885,-0.010249353264333284
-0.0033050398083130108,-0.029955573923693447,-0.008723756528467701
-0.005878245900395123,-0.028332288637468037,-0.006890308176810234
-0.006286257965954144,-0.023912372638128686,-0.00705412562475986
-0.005032251655090289,-0.02157655764974394,-0.005326955391038774
-0.006718709700714125,-0.021565756524515065,-0.002840996086139321
-0.007773558914937529,-0.026877933762604746,-0.0032442665979736055
-0.00827308037874398,-0.021636560344108414,0.00047108408967389817
-0.004850329290245448,-0.006145802429031897,0.0141116685787483
-0.0038906381381432513,-0.007640129623748867,0.018503134105288623
-0.008915460381532254,-0.006218024180923246,0.020669541512271582
-0.010591440404846211,-0.008997307168349762,0.01967787363116353
-0.0093855662939975,-0.007764749730935544,0.019379378960354746
-0.009599828909872104,-0.00785367056174963,0.019104875005646605
-0.009825295407835253,-0.007120402975798887,0.018115488843254264
-0.009021181872093395,-0.006047220591515167,0.017735022774645514
