filtered_x,filtered_y,filtered_z
-0.021570397033498168,-0.03371270792033707,-0.14129189056710081
-0.03578632867684737,-0.04580372856501357,-0.1334752629052674
-0.029260159037012002,-0.09076399071176704,-0.11706940694157382
-0.009110102161138464,-0.08035198333604474,-0.1013882370786835
-0.02208011938887784,-0.08725983256228002,-0.09101897561317303
-0.08656091263776426,-0.1255224054842444,-0.09779843893461691
-0.07639728980377,-0.10673917303853277,-0.08724574151929276
-0.0765581294603272,-0.12324465603450253,-0.08518165491048778
-0.054782142348287634,-0.1071051429581092,-0.07750800564594124
-0.04087411831185873,-0.09687335810807829,-0.08277589043164463
-0.055118981825005436,-0.09153164049602484,-0.0796164978187018
-0.05047999712156483,-0.07722742159789626,-0.06050293168403123
-0.048891049566583834,-0.06376762122787644,-0.061164629378589325
-0.04157334000921407,-0.05332713218390883,-0.053626629254707826
-0.03467760046524567,-0.044501688714856,-0.05011428816416863
-0.038282159592855365,-0.03705754082435723,-0.0464591798526113
-0.03847104039255247,-0.028574153852583096,-0.03323669603244273
0.014384371288236136,-0.03867879057462247,-0.03319877745649217
0.0640452272557162,-0.059141810435337866,-0.014196396580015069
0.022671852031620737,-0.06684852009414417,0.003980775656056835
0.10835453160905571,-0.07828194578790577,0.01749412198825736
0.08835812280127349,-0.058382847185735894,0.009877608060759902
-0.0418072525150093,-0.051851178899558766,0.027277757674403463
0.061170599964115335,-0.0628226770423294,0.0023539568711432035
0.09035154566853269,-0.04791446293234523,0.009807231785429964
-0.005832864761246066,-0.02805179028480693,0.04448459520967273
0.046935548892294066,-0.06336512421992,0.016550009857374797
0.13794753293954196,-0.08559987631183186,-0.010713469258980132
0.12347466584765043,-0.0852913069782615,-0.013651203212253568
0.034043927275683,-0.07252969995776207,0.02488199250948303
0.08148741858432837,-0.10059331520956406,-0.013142414037505332
0.05155896090363726,-0.09078369671535552,-0.009620849142270132
-0.015391192735033398,-0.06813881164867173,-0.0003487108348397333
0.01712147945389057,-0.06648202777103283,-0.002645220834924534
0.011224369340854301,-0.06108150816413333,0.007684611244604467
0.0379010710500709,-0.04825231188230889,0.0162438254893514
0.0322119459332659,-0.04348315295032577,0.022772052009995835
0.02380315096150983,-0.04656367126791086,0.019088650087407136
0.020452787205555472,-0.04931844666650343,0.015465895263495002
0.0373132742894512,-0.037187202412430564,0.014746969548313234
0.021772869613218032,-0.051362611642057666,0.008438811446598032
0.021751465736501368,-0.055472459090146364,-0.0009353954198412333
0.0262244461288096,-0.04856857467951923,-0.0017886237571650674
0.017162481071931034,-0.04579133839719663,0.006808923615067834
0.016320758316394037,-0.0464786244390325,0.012294465551822406
0.020538818042522864,-0.040122646687477836,0.01458832592107427
0.019901818314059367,-0.03766862966166757,0.014511542587211566
0.02121643015373977,-0.031755225484470365,0.014263485286736833
0.021217732857859762,-0.028372227674798866,0.0162677752300998
0.0232854146437789,-0.030102195581136235,0.013901042131743667
0.026253119708441196,-0.028846728719064536,0.013640916288949098
0.026763900408671364,-0.027378629695411997,0.014848937821391002
0.028159663873380435,-0.0259566840750248,0.016807220821872335
0.027855653046517232,-0.0284091573303797,0.020266843767773768
0.025117317956619103,-0.029313263356077996,0.023739871286380037
0.023301524652503933,-0.0303673772355413,0.024733526814995566
0.024367369949969398,-0.029883004934170967,0.0246026094016574
0.025350605738397633,-0.028643297158886433,0.021681347010200035
0.024626589331170234,-0.030387149113840165,0.01870801486836157
0.020777873979017834,-0.0444561641329408,0.016744816770275867
-0.004587987413562097,-0.0447470674296059,0.017306579493789
0.019186586586956267,-0.06337558746273766,0.01795363293046537
0.011840719169303,-0.0550827317202034,0.019024738174291636
-0.018425938144873567,-0.019777770010644433,0.0142666119567266
-0.008918515209905,-0.011891569133002966,0.0025271453003054326
0.005060191889519135,-0.016584381462120334,0.002896868388466034
0.021199996331104098,-0.03450507701302467,0.004997320144432167
-0.0005493442860563666,-0.023640304243116566,0.012372087146108471
-0.021281304115044867,-0.0259607710820725,0.0157947893741371
-0.0247228305090663,-0.029921291347999406,0.017463054157131466
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
