time,filtered_x,filtered_y,filtered_z
0.0,-0.000638095398262743,-0.0206132551027718,-0.000457764088872283
0.1,-0.000668482354707767,-0.0139868479433748,0.00104640413828573
0.2,9.9661660902939E-06,-0.0102569125207528,0.000546331351001649
0.3,-0.000941840456884313,-0.00523007633102806,-0.000227332427687934
0.4,-0.00131090268747434,-0.00363510498935126,-0.000488096958650539
0.5,1.33965686742955E-05,-0.000990493641947911,-0.000663394669308458
0.6,0.00186653789696066,0.00121082310554629,-0.0013919004533344
0.7,0.00102235099010197,0.002999211479773,-0.0020727607076573
0.8,0.00188958093369256,0.00251760177670662,-0.00330664856021839
0.9,0.00628684453436167,0.0055161269360182,-0.00376770699942808
1.0,-0.00927330809224029,0.00142639477805651,-0.00270141171646661
1.1,0.00470051295967356,-0.00393388637988252,-0.00198834255715552
1.2,0.000935464138955021,-0.000794276935129928,-0.00146584758810792
1.3,-0.00526118544070007,-0.0106395246833541,-0.00185331787039652
1.4,-0.00140530056085764,-0.0021365159713477,-0.00233104681666954
1.5,-0.0080962325273479,0.0115149127804283,-0.00174956519536784
1.6,0.0201832506089055,0.0074865749266889,-0.000418388107175206
1.7,0.00273016685765169,0.00841923468323231,0.00552178362417996
1.8,-0.013016823520445,0.0160784728263722,0.0071771300175684
1.9,-0.024844592190841,0.0265215137315504,0.0105463490499868
2.0,-0.0153931182123763,0.0196030255426868,0.0142125350223651
2.1,-0.0162840945901703,0.031019423531535,0.0185276472035542
2.2,-0.016114072128061,0.0218587662215796,0.0137993960965386
2.3,-0.00407736354391092,0.0139472062813056,0.00401473477846424
2.4,-0.0115567075930934,0.0203356659293189,-0.000625757531323997
2.5,-0.0033781378057862,0.0125252991441852,-0.00103774392751102
2.6,-0.0058910809714211,0.0210487228855349,0.00010853790246877
2.7,-0.00511864152380309,0.0306427675961132,0.00303890566738823
2.8,-0.000941563400488001,0.0276345195184746,0.000433885243263077
2.9,-0.0140736992977443,0.0246776303999485,-0.000762954860965451
3.0,0.0150312686847774,0.0247326025565376,-0.00206032103633126
3.1,0.0211040493481323,0.0196444089968496,0.00336955148932193
3.2,0.0153615437888659,0.0209853921534948,0.00601241006025401
3.3,0.11-0837901291146,0.02059741007757,0.00876163177481657
3.4,0.00969426099124181,0.0184967246055763,0.0103794425726255
3.5,0.0116069204337661,0.0166947469595798,0.0133229268914438
3.6,0.0118603080562921,0.0177149838561572,0.0177585467664841
3.7,0.0117495942462099,0.0183609879395071,0.0200648340470193
3.8,0.0134726491701448,0.019003277931164,0.021798549190114
3.9,0.0137714288378561,0.0189719229099514,0.0224146248231638
4.0,0.0127725505495765,0.0190785795033935,0.0215266682866607
4.1,0.0113923556435307,0.017282506308879,0.0204394640538243
4.2,0.0117756809475695,0.017242903777325,0.0190613996642927
4.3,0.0110138084002358,0.0169743287321919,0.0177695723893329
4.4,0.0115923759423688,0.015133145128159,0.0164329995889393
4.5,0.0107405293225418,0.0136409967748,0.0153008569333728
4.6,0.011739749040065,0.0116291150293957,0.0146513515366124
4.7,0.0113670386660865,0.00972222763536596,0.0142419228110825
4.8,0.0119435594511831,0.00819442269737807,0.0139888503123919
4.9,0.0120613843623939,0.00663357363845334,0.0141359318586528
5.0,0.0111812712697489,0.00623814263982994,0.0140966673165454
5.1,0.0101117251663004,0.0137201128180741,0.0141033996175097

