Timestamp (s),filtered_x,filtered_y,filtered_z
0,0.0535029122748884,-0.0897356361224898,-0.255085568257289
0.1,0.043370728339577,-0.0427727885253039,-0.224614989564258
0.2,-0.0124685803972999,-0.0845345358696322,-0.158811239008813
0.3,0.0101307912298468,-0.109824934983499,-0.145118447346561
0.4,0.0343208935329538,-0.0742032536428306,-0.137839077194402
0.5,0.0283811940422685,-0.0628409530067055,-0.135567055571588
0.6,-0.0205059450049258,-0.095092352822352,-0.119963874432061
0.7,-0.0571987608867577,-0.103312993349031,-0.120858491491626
0.8,-0.045238065220038,-0.0565754120991359,-0.0987935362949884
0.9,-0.0372293142059244,-0.0545182302153448,-0.121711143082332
1,-0.0389443082445544,-0.0401170623654761,-0.105737883359998
1.1,-0.024726668661189,-0.0130614649758936,-0.0812588718099369
1.2,-0.0237907053961422,-0.00189645689961847,-0.0878881266620301
1.3,-0.0213150663687875,0.00328015145132317,-0.0950240835337099
1.4,-0.0181010761980727,0.00819949832862154,-0.100648992731689
1.5,-0.00988341557461623,0.016244620712467,-0.0999095581273166
1.6,-0.00136541353226429,0.0203987707444567,-0.113711729652572
1.7,0.00597717420682164,0.0229660598911286,-0.114167082683675
1.8,0.0106935183181491,0.0186109586543261,-0.101715938319558
1.9,0.00281715934252177,0.0101259710598988,-0.0873309753148355
2,-0.00150281171174679,0.000597959352094829,-0.0781396781460929
2.1,0.00205247405218681,0.00885648244667386,-0.0717321156424637
2.2,0.00173920754407698,0.000279010977226503,-0.0752508009678317
2.3,0.00761671147707434,0.000597905663724774,-0.0717746904876247
2.4,0.0101742332822355,0.00958977620850233,-0.060437186178752
2.5,0.00649330531780183,0.00155863055623057,-0.0556713258689018
2.6,0.0138585363993381,-0.000979966268318125,-0.0524194287182492
2.7,0.00963304392779643,-0.00699150997982858,-0.0424426311671826
2.8,0.0165556850148589,-0.00635618583525291,-0.0396446966054769
2.9,0.00766320977173207,-0.00969389783568953,-0.0185753582277129
3,0.0273258398110995,-0.00258350963689951,-0.0025138198971787
3.1,0.0263865097355859,0.00542670588333071,0.00289873704663741
3.2,0.0360584377078414,0.0120946266896264,-0.00489698591258644
3.3,0.0530752452793601,0.019122372791662,-0.0106882278331956
3.4,0.00641970957765963,0.029887517569391,0.0203917807671792
3.5,0.052455147996489,0.025963013676904,0.020221716720465
3.6,0.0683372645498587,0.0443613640615223,0.0385794024249287
3.7,0.0440067945179796,0.033852794193067,0.0331214305706814
3.8,0.0391772123213412,0.0281555229454033,0.0198239922515799
3.9,0.0370681081401776,0.0303307303944675,0.00396459617353083
4,0.0335301937273525,0.0252204985967632,-0.00423165264054238
4.1,0.034325970626026,0.0205876980656668,-0.013196706814657
4.2,0.0348499033068616,0.0214780694821303,-0.0120974636308053
4.3,0.032426980084824,0.0182510483763939,-0.00709695502855352
4.4,0.0252047384020695,0.0155404383930543,-7.42799667744869E-05
4.5,0.0240843043867646,0.0116119948709808,0.00428399179568585
4.6,0.0250923687715081,0.010605875200584,0.00572649156372947
4.7,0.0265352043242037,0.011114321697838,0.00634997382126591
4.8,0.0280378588790937,0.0138919850735556,0.0117375435521002
4.9,0.0279673188401256,0.0106155953863774,0.0130825649214345
5,0.0286668719740896,0.0140107233977952,0.0135413441355493
5.1,0.0314062277791843,0.0139260299516071,0.0168929037181285
5.2,0.0320787245947359,0.0149810226705333,0.0218714062031152
5.3,0.0289609509218399,0.0161923338615812,0.0292550076753035
5.4,0.0220727705068317,0.0179124274224345,0.0392424187681218
5.5,0.0191178303598241,0.017672805780337,0.0414723230874943
5.6,0.0228917094819739,0.0190059938429811,0.0390774505321987
5.7,0.0254039666695537,0.0200311103083734,0.036172872101029
5.8,0.0243706266118534,0.0182598415085383,0.0356851159091601
5.9,0.0183522703452792,0.0176710341918855,0.0369119666507036
6,0.014979162531202,0.0175687832621229,0.0405574549072054
6.1,0.0122682856681864,0.0148899731770755,0.0417804443803997
6.2,0.010019620004729,0.0132238803839593,0.0447156266881356
6.3,0.00984752816655173,0.015025680310537,0.0454410742901543
6.4,0.00878963906094577,0.0146030627594005,0.0437883181309445
6.5,0.00502893430386519,0.0130921562534077,0.0435773936009617
6.6,0.0023542333027662,0.0120410387243253,0.042211699861106
6.7,0.00240862602670659,0.0105889110301697,0.0398615783443562
6.8,0.00242619928216277,0.0111106693231534,0.0388357807908299
6.9,-0.000400619147647386,0.0113198395351246,0.039944394751593
