Timestamp (s),filtered_x,filtered_y,filtered_z
0,-0.00417536334120144,-0.037883446257334,-0.075433973121108
0.1,-0.041913001502984,-0.0645462444683214,-0.055184813480898
0.2,-0.0394967003738469,-0.157523101524027,-0.0792754734067294
0.3,-0.0561928335715519,-0.135235374669897,-0.0679634012334161
0.4,-0.136987530038608,-0.185433047470993,-0.0646401359020183
0.5,-0.32065377429995,-0.298186264074291,-0.101210303516802
0.6,-0.254745596367904,-0.206269847141458,-0.11982319384814
0.7,-0.198379068807005,-0.234264196593625,-0.122512939486065
0.8,-0.159083120910424,-0.233583960685331,-0.107949827078349
0.9,-0.109893724488097,-0.197074258006755,-0.10525798165991
1,-0.132542077363973,-0.186972438454332,-0.113164020423642
1.1,-0.126874302345108,-0.173232038613847,-0.0897923046279044
1.2,-0.113733334142771,-0.150061524021877,-0.087879807629505
1.3,-0.0943196321634559,-0.131764939561849,-0.0603988517595683
1.4,-0.0553788778018335,-0.118014925006591,-0.0501132634516791
1.5,-0.0836079269779607,-0.116369891657392,-0.0413015289748416
1.6,-0.0912652373708736,-0.096626827538445,0.00934772846513415
1.7,0.0628337432509527,-0.127799329981908,0.00782223430081017
1.8,0.201441506156392,-0.189619046564456,0.0484152318834085
1.9,0.0844993399558261,-0.201698295242356,0.0927713423786843
2,0.339348561263899,-0.228454420617328,0.131106751054313
2.1,0.269724695511062,-0.178038293930253,0.100232143487589
2.2,-0.110263492072373,-0.145503044552323,0.150535042971306
2.3,0.192922518078546,-0.185263655807726,0.0644370356006554
2.4,0.279326175699803,-0.155369032976747,0.070608598333198
2.5,-0.00323530671172695,-0.0878511223341251,0.174146163784797
2.6,0.149444679116009,-0.190381554110104,0.082685503483797
2.7,0.426847283510273,-0.248982465380757,-0.00661131772679864
2.8,0.375397322532425,-0.248546255768564,-0.0143037751268045
2.9,0.119657328316808,-0.208680145961848,0.0792288430756648
3,0.238552004048735,-0.301167291327102,-0.0500044260599242
3.1,0.142703786839565,-0.275002414000526,-0.0297863373170435
3.2,-0.0756694725631265,-0.214699540464364,0.0102726706455253
3.3,0.000239329415910344,-0.217697650216085,0.0126520489403468
3.4,0.0262686349181201,-0.207157784457178,0.0189343307491213
3.5,0.0604686383910388,-0.165573807597334,0.0485035853862115
3.6,0.0430260208313808,-0.165414543464905,0.0447449224061735
3.7,0.0421865870242386,-0.160876431410857,0.0405072693094662
3.8,0.0439887290595543,-0.154137539008195,0.0411665899702807
3.9,0.05648059655909,-0.145075017624929,0.0425196382746846
