time,filtered_x,filtered_y,filtered_z
0.0,0.0233043539128372,-0.00792070629147917,-0.00650579864157599
0.1,-0.00247195669371459,0.00387350705415484,-0.0017435880383396
0.2,0.00487821804356701,0.0053117655893473,-0.000742883690781308
0.3,0.00344224599221351,-0.00252937103939141,0.00211151691960101
0.4,0.00758688838960548,-0.0177475564381322,0.00509818970010026
0.5,0.00932400356483819,-0.0204614384823328,0.00518303177733802
0.6,0.0144779376617379,-0.0326268227680096,0.00509549850292646
0.7,0.0166485315329265,-0.0255852897583738,0.00410672818598344
0.8,0.0110668592598576,-0.0225537491177725,0.00345271052314164
0.9,0.00680124351189976,0.000187515917052523,0.00144621008772764
1.0,0.000605987341983322,-0.0055298074504228,-0.00116224534806212
1.1,-0.00173787406009486,-0.0178190591278572,-0.0111202329075541
1.2,0.00338617645306522,-0.0252930850655794,-0.0105714350341026
1.3,-0.00118259032337125,-0.0399939778346659,-0.00622377060294544
1.4,0.0120415662929244,-0.0305205633754025,-0.00259265427471031
1.5,0.0093583208011229,-0.0291554264609699,0.0026559675735912
1.6,-0.00156030162316863,-0.00689495562382928,0.00716801227768876
1.7,0.00720914642508041,-0.0140107547069796,0.00755733333406924
1.8,0.00327786974178386,0.00510673679745358,0.00390167349582748
1.9,-0.00133737042947306,-0.0104523381690474,0.00194968683290625
2.0,-0.00127018345610024,-0.0317111985770007,0.0030473248907533
2.1,0.00671809590092286,-0.0298718902661457,0.00458459294531695
2.2,0.00276876275526523,-0.0441765965812235,-0.00193271239573693
2.3,0.0061197621106364,-0.0516339087307921,-0.00444881621512962
2.4,0.0155673188120967,-0.0666381875852369,-0.00520844389481664
2.5,0.0138350292861277,-0.0590777133685456,-0.00315902742026537
2.6,0.0186633912286601,-0.0564523852536449,-0.00262619324096048
2.7,0.0238513977359847,-0.0573529592915507,-0.00310247993447822
2.8,0.0239519963432194,-0.0557123270858844,-0.00392216841380529
2.9,0.022116814990073,-0.0526140826459256,-0.00436064334675183
3.0,0.0226570738505926,-0.050347424003086,-0.00554790114844829
3.1,0.0193947139752836,-0.0459587891018326,-0.00823824765589521
3.2,0.0217207709459645,-0.0483907750387234,-0.0118006288090595
3.3,0.0197019933218566,-0.0468605849408112,-0.0132465214884369
3.4,0.0192470702199224,-0.0510918573164885,-0.0154628378576582
3.5,0.0220122366388811,-0.0513751438677692,-0.0185726270583181
3.6,0.018997490352915,-0.0520928523752468,-0.0198997347595576
3.7,0.0175710230852505,-0.0540312626738232,-0.0200764610971108
3.8,0.0149307648089315,-0.0541871637710342,-0.0191014914754612
3.9,0.0157136513310328,-0.0539727106123333,-0.0189839742182423
4.0,0.0149301995013208,-0.053085461817944,-0.0183259633048769

