Timestamp (s),filtered_x,filtered_y,filtered_z
0,-0.240894882629522,-0.503249184767411,-0.129186571986618
0.1,-0.15445763510405,-0.227398296747819,-0.318977895789188
0.2,-0.111412476150641,-0.19824982489263,-0.272909965213217
0.3,-0.00774993602279704,-0.107163811050981,-0.209802862358547
0.4,0.00740736939726174,-0.0465630658863123,-0.192757246311886
0.5,0.0118279920754687,-0.0385143903939403,-0.134103890935895
0.6,-0.00527866033491984,-0.0438490472944679,-0.150556781302755
0.7,0.00225677008335469,-0.0406206525182929,-0.168615486113047
0.8,0.00614435333465869,-0.0356372406024438,-0.160885389190369
0.9,0.000270541551735986,-0.0390440599089856,-0.144952195243314
1,-0.000308504240362283,-0.0449199220056546,-0.149702612344518
1.1,0.00477788866783639,-0.0354140103091936,-0.135632318199688
1.2,0.0054942152306481,-0.0325061051268573,-0.127057139582877
1.3,0.00116912913111028,-0.0248409184347474,-0.105407245838882
1.4,-0.0143759243938929,-0.0148497000825937,-0.0932214183907481
1.5,-0.018727583196935,-0.0214326088431172,-0.0963483301336484
1.6,-0.027537223473118,-0.0335963670038977,-0.0992991243190029
1.7,-0.0288393852307293,-0.0384184035728622,-0.0931279946591923
1.8,-0.0209824054738862,-0.0349554024828565,-0.0918296192389823
1.9,-0.014653760874524,-0.0340885586859716,-0.0926987815937726
2,-0.0100986627040691,-0.0311025616743194,-0.0896987970775269
2.1,-0.00717604929128877,-0.0298042661625657,-0.0892190336427736
2.2,-0.00652046162833285,-0.0276331066140698,-0.0889678496519146
2.3,-0.00546890441312168,-0.0239305298093547,-0.0893226410358083
2.4,-0.0116841905093803,-0.0246314215352947,-0.0859276501018959
2.5,-0.00784028286799319,-0.0202766975880435,-0.0833736842054525
2.6,-0.00664975638439357,-0.0179692527642824,-0.080684843875956
2.7,-0.0063977970731435,-0.0200200907001214,-0.0868096099791942
2.8,-0.0087560277080501,-0.0178350258034628,-0.0848145089521137
2.9,-0.00648228788270476,-0.0169581162029981,-0.0854253793909149
3,-0.00770592652459109,-0.0139839981483096,-0.0829972723473055
3.1,-0.00326946374964277,-0.00838262101738856,-0.0809239280545686
3.2,-0.00292593263734333,-0.0109059865059983,-0.0797065481160758
3.3,-0.0022459288827754,-0.00936494194227875,-0.0750614037928555
3.4,-0.000153681895967392,-0.00876162035530225,-0.0705815835818485
3.5,0.00689457900125946,0.00508273314469353,-0.0672059532497821
3.6,0.0147088021629919,0.00743702303306373,-0.0728188354478793
3.7,0.00679563805963251,0.00148133926832628,-0.0726151282096527
3.8,0.005449283784056,0.00216545771195885,-0.0677655469849775
3.9,0.0021581067216368,-0.000729692636212163,-0.0650511036799112
4,0.00683405892029769,0.0040774034888509,-0.0610183927978022
