time,filtered_x,filtered_y,filtered_z
0.0,0.00625610932367888,-0.0229298190268998,-0.00288530089570186
0.1,0.000464696372416063,-0.0067710679908231,-0.00200539111818659
0.2,-0.00193508223086612,-0.0123796975989367,-0.00100883433662187
0.3,0.0028148363760147,-0.0113546859177906,-0.000498349969694468
0.4,-0.00244967905899986,-0.0147013321747915,2.15528014985866E-05
0.5,0.00187828101861249,-0.0153786996593915,0.00124488846033469
0.6,-0.00447680250362523,-0.0140619754832324,0.00272421091040074
0.7,0.00285754712505348,-0.0221607167038017,0.00462926259479069
0.8,-0.0036219349588805,-0.022615635476389,0.00611602074386951
0.9,-0.00310773710439131,-0.00944104941206506,0.00720266885212696
1.0,-0.00384212370361041,-0.0063415374583272,0.00616794679318955
1.1,-0.00268736568823584,-0.00764270318505889,0.00662992406139973
1.2,0.00123463515261316,-0.0103811314375612,0.0121714569633753
1.3,-0.00315015430602026,-0.00368804567160119,0.0144970690872114
1.4,-0.00510928430380458,-0.000790686811684716,0.0157341927717347
1.5,-0.00962647440991126,0.010483111540204,0.0145505775547836
1.6,-0.00726970278380501,0.0047313352228837,0.00571130242590869
1.7,-0.0134347915841229,0.000444150685679282,-0.00322591808154172
1.8,-0.00502731984578655,-0.00407252015918587,-0.00536633627801874
1.9,-0.0107590983448586,0.00736477981294806,-0.00348506894224568
2.0,0.00324200745066784,-0.0110904019751471,-0.00403314742196248
2.1,-0.00490903796629088,-0.00366593887197246,-0.0054129894840907
2.2,0.00550185593289201,-0.0144596131135935,-0.00484573477545598
2.3,0.00983515560136651,-0.0112690691076045,-0.004865350001718
2.4,0.0089793755533453,-0.0112730799175318,-0.00332503680364686
2.5,0.0046454139103265,-0.0127360745101499,0.00172449982190613
2.6,0.00975674538759939,-0.0113975974149405,0.00523935341650746
2.7,0.00467917685718797,-0.00999807304293091,0.00640887339187229
2.8,0.00276509316119038,-0.0093702648918457,0.00422920502078887
2.9,-0.00371914964568065,-0.00430638043849739,0.00426718109738428
3.0,-0.00347356096512321,-0.00143446626412366,0.00430274795948126
3.1,-0.00711507489931911,0.00122672434854215,0.0024862578486157
3.2,-0.0109395915259921,0.00026691415216277,4.52602005498728E-05
3.3,-0.0102358424932816,-0.0015444878431929,-0.00141284869985682
3.4,-0.00827881502129807,-0.00549338866167741,-0.00222198383778141
3.5,-0.00900918288445174,-0.00431119510589314,-0.00289466856938557
3.6,-0.01030012785322,-0.00424014080782065,-0.00467052506017536
3.7,-0.011144679920611,-0.00455313154961332,-0.00667674759537898
3.8,-0.00889034410218792,-0.00319325992313555,-0.00781117598210873
3.9,-0.00579653337807475,-0.0031283598520971,-0.0104540311493719
4.0,-0.00481590061905333,-0.00369477528242123,-0.0144455492573131

