Timestamp (s),filtered_x,filtered_y,filtered_z
0,-0.136316596650212,-0.30376114887101,-0.126287405714675
0.1,-0.212305098039825,-0.25328584593072,-0.0846112596955052
0.2,-0.195622602020417,-0.180727756021484,-0.0375166285462464
0.3,-0.172259330102286,-0.178910264700236,-0.0487390225365276
0.4,-0.167881834420374,-0.157947493538402,-0.0781346558499222
0.5,-0.134347399246535,-0.115539659506492,-0.0632854131096311
0.6,-0.101239639356722,-0.0841698260966017,-0.0491607684268227
0.7,-0.0976448471255674,-0.0742410430340861,-0.0340428874469532
0.8,-0.0957788667131716,-0.0633242466122711,-0.0383184813193491
0.9,-0.080318158122705,-0.0594332708878082,-0.0423833105360214
1,-0.0695661868762723,-0.0554711293948109,-0.0319446364026531
1.1,-0.0631514366184927,-0.0582632304170761,-0.034367984002661
1.2,-0.0629445817681103,-0.057034764060083,-0.0391194769894608
1.3,-0.0705951199171807,-0.0525597108085533,-0.0481388242060146
1.4,-0.0638103102950829,-0.0412889834041472,-0.0488644347780474
1.5,-0.0570659167107631,-0.0383480702025324,-0.0565685422414075
1.6,-0.0554437645840588,-0.0296532036174751,-0.0677747228390741
1.7,-0.0478175718269668,-0.0277405149144513,-0.0730515157986645
1.8,-0.0447084137913104,-0.0334712669357584,-0.0783989500832365
1.9,-0.0392237511889858,-0.0333770586525791,-0.0796763814301534
2,-0.0347161450770314,-0.030322609853755,-0.0850811448353706
2.1,-0.0389326238391695,-0.0311642297150555,-0.0749294556217663
2.2,-0.0543192633491961,-0.0382154959746592,-0.0655561394707629
2.3,-0.0467033628637735,-0.0297902162669019,-0.0636144096743137
2.4,-0.0372224463558829,-0.0289550318282815,-0.0533008190142184
2.5,-0.037256235556554,-0.0299751023002505,-0.055608499006581
2.6,-0.025826521444301,-0.021832826347253,-0.0404158115993953
2.7,-0.0265457363244068,-0.0139915390280871,-0.0327415495715687
2.8,-0.0406326828526382,-0.0109295961695906,-0.0253252347799619
2.9,-0.0285336439615882,-0.00486504462740436,-0.044494658362885
3,0.0116710622681852,0.000108448144275394,-0.0607537058244852
3.1,-0.0474266426620402,-0.0152682734786498,-0.0139598471801468
3.2,-0.0796993454131934,-0.00342532585957554,0.00827308392146097
3.3,-0.0213984059997299,0.0140501243716712,0.00327974503934449
3.4,-0.00029234125519809,0.0324383859319068,-0.0020644544137205
3.5,-0.0203718468940301,-0.0170043584251815,-0.00776311733020781
3.6,-0.026533853059092,-0.00524840109850163,-0.00734686441113337
3.7,-0.00842560580369779,-0.0136052482258477,-0.0423114564173299
3.8,-0.0147056509602025,0.0379027888364144,-0.00896564479506525
3.9,0.00327686604928415,0.0574687794517146,0.00136590029907941
4,-0.0492067744820048,0.0520997770698238,0.0360575632958124
4.1,-0.0177898602001675,0.0434514400578462,0.0132251789774403
4.2,0.0150847401141551,0.0472612452229662,-0.00443806366864561
4.3,-0.0201289165966161,0.0312556894752408,0.00168594256406303
4.4,-0.0228916597533198,0.0650284029497657,0.0213265291571889
4.5,0.000241359993422105,0.0910614568019057,0.0348100880710069
4.6,0.00476947601187917,0.101590565640154,0.0341302163541341
4.7,-0.0170148609226868,0.101756477414507,0.027938077130651
4.8,-0.00708209702369124,0.105629824921637,0.0337399409699584
4.9,0.00391321424473345,0.121683002940245,0.03539149027462
5,-0.00429218767073979,0.125343021984771,0.0402316535297783
5.1,-0.00937230007448354,0.128911866578728,0.0367629937240144
5.2,-0.00631090304401069,0.133400257842989,0.0403061114911471
5.3,-0.00576906548731881,0.12937791428098,0.0410757425199227
5.4,-0.00827775511221903,0.120747745446311,0.0379816190710523
5.5,-0.00798500318966075,0.116695457674922,0.0367480215668737
5.6,-0.00656968210817616,0.114550123722635,0.0384179535657006
5.7,-0.00794170471884782,0.108882518470275,0.0402964514098416
5.8,-0.00744711033808227,0.105981802013485,0.0440763569140428
5.9,-0.00388625298248379,0.103785919135531,0.0446141512867068
6,-8.60982247695382E-05,0.104525322802238,0.0456615965391692
6.1,0.00171063564811129,0.103913370748842,0.0502384787783217
6.2,0.00193201371195146,0.106076773734725,0.0554181544068706
6.3,0.00111372344642845,0.105847061984928,0.0606129124654534
6.4,0.00176690390471302,0.10428767889667,0.062314755583003
6.5,0.00152074661272698,0.104259143300896,0.064004372336478
6.6,0.00543510929587869,0.102653444213889,0.0633789012820973
6.7,-0.00591606055500261,0.0989043797271137,0.0775862733163966
6.8,-0.01214710642715,0.0867952290739063,0.0859032956750176
6.9,-0.00551756976240442,0.0836857267599526,0.0786525014733804
7,-0.000141976758076442,0.0839598547920765,0.0689715340737401
7.1,0.00244412778705665,0.0835045300674786,0.0624854924867807
7.2,0.00240920027852121,0.0827375753054929,0.0574274934383679
7.3,0.00443236893241539,0.0861214858804588,0.0525996890026751
7.4,0.0055026810114984,0.0890028200181665,0.0514174886132133
7.5,0.00532190836758576,0.0876754199930611,0.0486098166640183
7.6,0.00309587211249499,0.0858886071052751,0.0465595006478188
