Timestamp (s), Filtered_X, Filtered_Y, Filtered_Z
0,-0.0202803366183035,0.0298517671376987,-0.000693581948704557
0.1,0.0533300996173868,-0.0245334649574061,0.00535545940836935
0.2,0.0189618468638421,-0.00912015004499243,0.000974036034069103
0.3,0.027868534612114,-0.00174221050999683,-0.00256968074874522
0.4,0.0236670599409976,0.00524884197462434,-0.00827763851562078
0.5,0.0183964055591801,0.0083761441418708,-0.0108904175531802
0.6,0.0200176705194342,0.000106109640279623,-0.0111148409036916
0.7,0.0159698837064709,-0.0116566425535856,-0.0136560855031999
0.8,0.00846799314752142,0.00861393019815366,-0.0123536163564756
0.9,0.0249818605978548,0.00900859705079785,-0.00866478095984576
1,0.014638957863534,-0.00752190482627525,-0.00506155271869008
1.1,0.0208568129093459,-0.01770052685372,-0.000726811044516834
1.2,0.0369974708125074,-0.0434923007457706,-0.00318220968513427
1.3,0.0374789958284479,-0.0144872809961122,-0.00764596358003632
1.4,0.0362629296600379,-0.0281662932201255,-0.0149297171791956
1.5,0.0353970342269141,-0.026148090661076,-0.00750852073607999
1.6,-0.0296627147354826,-0.0200914683337165,-0.00120303339154505
1.7,-0.0104085751164429,-0.00780593399600889,0.0025066618077383
1.8,0.00627567102997582,-0.002157926702463,0.0067322030334286
1.9,-0.00814943319317978,-0.00731714338812328,0.00399356381633053
2,-0.00273898627397305,-0.0111714677811064,0.00253633521757612
2.1,-0.00216950690728933,-0.0166369595960406,0.00326511176220265
2.2,-0.00352449155897033,-0.0165225882534001,0.00810402074440448
2.3,-0.000987990346973458,-0.00948750250261549,0.0128140682678907
2.4,0.00329584728439206,-0.00984531420953365,0.0153780281272872
2.5,0.00537849946002109,-0.00529893760033674,0.0172888271236435
2.6,0.00578143265758235,-0.00466400929154493,0.0135107001126486
2.7,0.00464070601777672,-0.00652117648061374,0.00759005180776367
2.8,0.00538136403310674,-0.00934177870964822,0.000192216996954463
2.9,0.00250601289949863,-0.0092472891153015,-0.00147866028657697
3,0.00320159859381922,-0.0106766017769648,-0.00184324484343081
3.1,0.00351188052271905,-0.0145880338723203,-0.00167155913028982
3.2,0.00323756094160164,-0.0148703681068726,-0.0022426833553205
3.3,0.00320593184152178,-0.0147481025531852,-0.00161500014579352
3.4,0.00289242200283804,-0.0148219372336635,-0.00108525660885591
